DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
LB202200000053,LBGE81FL,LB,2022,53,LB2022MIS,404.7845764,448.4325867,439.2720032,498.980072,530.954834,72.63143921,71.02000427,89.25151825,60.89113235,70.80796051,25.65764999,25.59095955,25.61833382,26.98509026,26.8097744,9.741840363,9.774754524,9.774754524,9.728674889,9.774754524,2,22.99902344,0.456127673,0.458742827,0.449403286,0.477593988,0.48956874,0,0,0,0,0,36.47537994,13,0,0.084923252,0.066430397,0.3854433,0.698984861,0.549670756,22.32073212,22.64518356,23.14203644,23.79711533,23.90092087,0.064243846,53.51628876,0.26846379,1.313711286,0.366997361,0.509590805,0.453612536,0.400633574,0.39979732,0.418669194,0.607862771,0.469377726,0.380168378,0.403195113,0.466656238,30.8506813,31.33751488,31.53640175,31.21056175,31.24573326,25.96240044,26.43211937,26.63100433,26.32886314,26.34033585,21.10884094,21.5627594,21.76164627,21.48188591,21.47097778,0,18.98381233,19.69940948,20.66574097,20.60914421,20.99206543,3.251866341,3.31992197,3.338599682,3.362022638,3.327358246,236.1877289,235.7808685,297.9750977,204.7173615,235.6034393,2557.934814,2940.540283,3987.952393,2641.709473,2634.869141,26.05247116,26.49657631,26.78072357,26.84534264,26.5082531,25.48424721,24.64739418,24.35394478,24.98276329,25.7829628,26.36900139,25.71190834,48.22753906,85.29051971,89.45451355,89.43325043,90.42378998,92.19646454,437.6809998,475.6537476,552.0801392,600.8640137,648.1553955,20.45691299,22.23173332,25.80385017,28.08397675,30.29434204,14.60478115,14.78250027,15.93240166,13.51957893,14.1203413
LB202200000054,LBGE81FL,LB,2022,54,LB2022MIS,9916.765625,13171.48145,12457.97852,12765.21484,14415.42578,72.21617889,70.72814178,89.32334137,60.02438736,70.56004333,26.75681877,26.44750023,27.13947868,27.87410736,27.20024109,9.470312119,9.493099213,9.493099213,9.461197853,9.493099213,2,6.755208969,0.3031964,0.305324435,0.331636876,0.318276227,0.31230855,0,0,0,0,0,44.79753876,14,0,0.063344106,0.052017312,0.375541002,0.650639653,0.497046232,23.28568268,23.32508659,24.3774662,24.71809578,24.76652145,3.86273098,83.73694611,85.79871368,23.56616592,99.6774292,0.420390576,0.305651516,0.24781853,0.271651864,0.296548396,0.438107938,0.265577376,0.190443382,0.236077994,0.284299165,30.82226563,31.29717827,31.49496651,31.17595482,31.18780518,26.06905365,26.53211975,26.72990417,26.42730141,26.42274284,21.35195351,21.80407906,22.00186729,21.71475792,21.69470596,0.223666266,19.81454659,20.20267487,21.61545372,21.5620842,22.33280373,3.233289957,3.302734375,3.31684041,3.338932276,3.306119919,233.4958344,233.5962677,296.2712708,200.4173737,233.279953,2556.796143,2851.816895,3952.742676,2433.589111,2156.86499,26.20019722,26.58057213,26.86164856,26.94153404,26.56644249,25.52490616,24.73209381,24.54127312,25.06517982,25.79206276,26.34864998,25.76044273,2.30859375,2167.880615,2627.481934,2706.462646,2313.276855,2503.134277,10935.10059,11883.81836,13793.26953,15012.09473,16193.63086,1310.075317,1423.736084,1652.497192,1798.518066,1940.071533,14.58280754,14.76881886,15.96071148,13.45556831,14.10147572
LB202200000055,LBGE81FL,LB,2022,55,LB2022MIS,7244.502441,11507.42969,9653.685547,11497.11426,12135.41504,71.95568848,70.78095245,89.51191711,59.42874908,70.35799408,26.36690712,26.03756905,26.74010277,27.53613853,26.67327118,9.585243225,9.613093376,9.613093376,9.574103355,9.613093376,2,10.04004002,0.369852901,0.364933729,0.397296578,0.36183691,0.369818926,0,0,0,0,0,55.43944168,14,0,0.072998308,0.06041849,0.401445836,0.675800204,0.526796103,22.52563095,22.93326187,23.84756088,24.23569679,23.99825668,1.504021525,307.8781738,52.52771378,29.16909599,61.12187958,0.440748394,0.344234526,0.275411695,0.290896595,0.314485878,0.473317534,0.315026522,0.22237587,0.260173589,0.309784621,30.85313988,31.32880592,31.52610016,31.20680046,31.22197723,26.04281044,26.50399399,26.70128822,26.40204048,26.3971653,21.26789665,21.71571159,21.91300774,21.63269615,21.6088829,0.129885644,18.68435669,19.82895851,20.955019,20.93525505,21.32324409,3.241536617,3.310286522,3.324594975,3.349435806,3.314655781,233.246994,234.3052368,297.5908813,199.0527802,233.2125244,2495.466797,2785.460693,3757.299805,2362.424805,2384.691406,26.19204521,26.57158852,26.84074211,26.92860222,26.56157112,25.54130936,24.73550987,24.57131767,25.09667778,25.80093575,26.35029411,25.73399162,0.743164063,2049.702148,2295.532471,2484.071289,2083.475342,2107.227051,5682.168945,6175.147461,7167.349121,7800.682617,8414.640625,289.2515259,314.3466797,364.8548279,397.0947571,428.3483582,14.56441975,14.77409649,15.96447277,13.39642811,14.09215832
LB202200000056,LBGE81FL,LB,2022,56,LB2022MIS,325.4837646,323.6252441,322.5358887,341.6601563,361.9741821,66.91627502,68.20413208,86.08756256,53.60577011,65.95298767,25.93169212,25.48667336,25.86499977,26.45669174,26.45723152,10.90896988,11.11115456,11.11115456,10.82809639,11.10882568,NA,163.8808594,0.474422455,0.497889638,0.491011381,0.490219861,0.53109479,0,0,0,0,0,26.8059597,14,0,0.072974056,0.046393286,0.432502061,0.639457345,0.498710364,22.1745472,22.53736496,22.78035927,23.26332283,23.33286285,0.015244839,32.28321838,0.055552486,0.946350038,0.176793054,0.515056908,0.490334123,0.40529722,0.493375063,0.467676103,0.637973189,0.541175783,0.389757782,0.569872975,0.601501226,31.06108284,31.62232399,31.81752014,31.39848137,31.56196594,25.58450699,26.04304123,26.23823738,25.96234131,25.98268318,20.15211105,20.51116943,20.70636559,20.57038498,20.45314026,0,18.41740227,19.58805656,19.69571686,20.06995392,20.20849609,3.30235815,3.356177807,3.376924276,3.409953833,3.3656106,220.9814911,228.9051971,290.7111816,182.7932129,221.9720764,2205.045166,2313.197754,2971.703613,2009.955933,2361.675293,25.77187347,26.05011559,26.23866081,26.42544746,26.10268974,25.31357384,24.45582962,24.25657272,24.93405724,25.61553955,26.3014183,25.06603813,117.8896484,65.11336517,64.55761719,63.33446121,61.914711,62.85419464,409.2391357,444.7442627,516.2042236,561.8179932,606.0362549,19.13502312,20.79515457,24.13644791,26.26923752,28.33677483,14.22572422,14.63532257,15.7846756,12.83432293,13.87913704
LB202200000057,LBGE81FL,LB,2022,57,LB2022MIS,909.2441406,926.9370728,1033.178223,1274.596558,1382.760132,71.13396454,71.10450745,90.66875458,57.15723419,69.78694153,26.60056877,25.91966629,25.91621208,28.13182259,27.08423615,9.8956604,9.916275978,9.916275978,9.887413979,9.916275978,NA,40.22656631,0.503480673,0.470546544,0.485728621,0.513676882,0.525303364,0,0,0,0,0,36.43054962,14,0,0.07469561,0.061036114,0.450589955,0.673449755,0.521645963,22.77026749,22.73596191,23.17144203,24.2708931,23.90977669,0.074968502,53.87710571,0.375513941,1.235388637,0.414243639,0.486897528,0.409763068,0.343717277,0.368632883,0.379566848,0.557831943,0.403298378,0.306428969,0.360386491,0.402193844,30.98363686,31.44414139,31.63836861,31.33793449,31.33962822,26.01879311,26.46857643,26.66280365,26.37721443,26.36406326,21.08797836,21.52786446,21.72209167,21.45052147,21.42335129,0,18.9399662,19.55225754,20.42667389,20.40996552,20.73531723,3.271224022,3.338585138,3.349826336,3.387803793,3.344921827,232.6951447,237.3884583,303.7245789,193.6375122,233.4318542,2566.041992,2735.979492,3765.516846,2441.604248,2691.130859,25.96962357,26.29294586,26.55322456,26.62187767,26.28643036,25.33144379,24.54211807,24.36782646,24.92873573,25.57172585,26.18066978,25.47910881,24.54882813,177.9562531,184.9078522,188.2386627,230.9788666,240.1062927,486.5280151,528.7386475,613.694519,667.9229126,720.4921875,22.73141861,24.70357132,28.67285538,31.20649719,33.66262436,14.51104546,14.80423546,16.0056076,13.17557716,14.06380177
LB202200000058,LBGE81FL,LB,2022,58,LB2022MIS,490.8422241,514.0212402,534.0010376,546.2289429,567.6478882,70.73125458,71.32001495,91.19403839,56.0970993,69.4800415,26.29416656,26.38610649,27.08027267,28.58348656,27.24972534,10.16163254,10.18658924,10.18658924,10.15164948,10.18658924,NA,61.61230469,0.499486178,0.476709872,0.482325673,0.500532985,0.540991664,0,0,0,0,0,30.27945328,14,0,0.074537724,0.056327682,0.459172547,0.675099552,0.515250206,22.64352036,22.94879913,23.83524132,24.54722977,24.05357552,0.058379598,43.57040787,0.351468593,1.164799809,0.420063823,0.503463507,0.447223455,0.382873923,0.416891962,0.409741551,0.595608652,0.45865497,0.357655734,0.425899237,0.455881208,31.06089401,31.51966286,31.71267319,31.41675377,31.42209244,25.96375847,26.40954971,26.60256004,26.32460976,26.31197929,20.89926338,21.33307266,21.5260849,21.26510429,21.23550415,0,18.99287415,19.51149368,20.59020805,20.51097298,20.85742569,3.29257822,3.35855031,3.369965315,3.415060759,3.367317677,232.8881989,239.5318604,307.3207397,191.5750122,233.9613647,2515.581787,2732.124268,3719.877441,2370.3125,2754.357666,25.93742752,26.24554443,26.51780128,26.59163475,26.26407623,25.34243774,24.60089493,24.42315102,24.95369911,25.60708809,26.16908836,25.40981865,41.64453125,103.8369598,102.5383148,108.3917542,98.98610687,98.56795502,486.5280151,528.7386475,613.694519,667.9229126,720.4921875,22.73141861,24.70357132,28.67285538,31.20649719,33.66262436,14.4817915,14.8220129,16.01637077,13.0636158,14.05025959
LB202200000059,LBGE81FL,LB,2022,59,LB2022MIS,423.1708679,430.277832,530.2366943,602.932251,649.9020386,69.72665405,70.65365601,89.84778595,55.31505966,68.52715302,26.52231598,26.44155121,26.31256866,27.41481781,26.55176163,10.45028973,10.55047798,10.55047798,10.41021442,10.55031872,NA,113.3877029,0.451792777,0.453866988,0.476634026,0.49476245,0.520245135,0,0,0,0,0,30.09820938,14,0,0.074796773,0.055755369,0.383890778,0.658700824,0.511308312,22.86784554,23.1580143,23.3279171,23.94493866,23.7688446,0.048478097,44.69496536,0.255699486,1.127545118,0.415878505,0.481098354,0.414129406,0.3095586,0.399910539,0.397511214,0.543497562,0.4047997,0.264640838,0.401686162,0.443211824,31.03278351,31.53699493,31.73253822,31.38259506,31.45406532,25.79205704,26.24451637,26.44006157,26.1619072,26.16158867,20.58249474,20.98651505,21.18206024,20.97238159,20.90374756,0,19.21337509,19.87447929,20.34326363,20.4750576,20.98592758,3.293070078,3.35522294,3.374406815,3.413425922,3.367086172,229.6147461,237.0587463,303.1829834,188.8138733,230.7368317,2383.548828,2535.543213,3455.608398,2309.051514,2667.992188,25.982584,26.2923069,26.50365639,26.61743546,26.31439781,25.42265701,24.66389275,24.44470596,25.0126667,25.73025131,26.34875488,25.4044323,81.48925781,80.10070038,85.83295441,98.03632355,109.2617111,112.8507843,420.5664368,457.0543213,530.4921875,577.3684692,622.8106689,19.65548706,21.36077499,24.79294777,26.98374557,29.10752106,14.40262508,14.77803898,15.94835567,12.97796917,14.00500584
LB202200000060,LBGE81FL,LB,2022,60,LB2022MIS,8606.104492,6862.429199,8172.391113,8709.31543,7206.574707,73.9630127,71.30342102,89.8640213,64.81613159,71.71781158,27.89808655,27.20059204,27.08131981,28.68760681,28.10311127,10.00044823,10.00419521,10.0150032,10.02212143,10.00419521,2,20.18750381,0.483062148,0.475833982,0.478877395,0.467886001,0.513356149,0,0,0,0,0,45.32921982,13,0,0.088679448,0.058502864,0.359499782,0.680466533,0.54832381,23.5735569,23.63963509,23.61303329,24.75096893,24.86424828,1.228088379,626.2142944,0.851470411,2.137104988,0.739516258,0.448096305,0.338890642,0.250996143,0.253342539,0.301959127,0.486565322,0.304925144,0.19317016,0.2095052,0.289194584,30.91516304,31.40755272,31.60716248,31.3073349,31.35034752,25.89712143,26.38767433,26.5819149,26.27873421,26.33046913,20.91471481,21.40335655,21.59215927,21.28521347,21.34615135,2.003330708,19.24902725,20.07868195,20.14474487,20.81432915,21.62538528,3.302199125,3.375607729,3.396672487,3.41668129,3.390538216,244.2405853,240.6923676,305.2386475,221.4560394,243.161972,2679.598633,3231.728027,3975.535156,2673.48584,2829.943604,26.23373222,26.89197731,27.14727783,27.22396278,26.90651703,25.80149841,24.78263092,24.63226891,25.29982758,26.15488815,26.51083946,25.97198486,33.05859375,1404.380127,1214.178101,1269.078491,1397.098022,1107.546631,1946.838379,2114.02002,2451.69458,2666.161621,2873.6604,92.48558807,100.4276428,116.4690552,126.6574249,136.5147705,14.71285534,14.79463387,15.86812782,13.90846252,14.19482803
LB202200000061,LBGE81FL,LB,2022,61,LB2022MIS,452.4461365,501.9823914,538.3032227,532.442688,567.722168,68.58968353,67.07427979,85.65447235,60.5134201,67.06384277,26.37189293,25.94285965,25.88156891,26.57291603,26.76817322,11.03248024,11.15664101,11.31872082,11.38208961,11.15983772,2,138.7763672,0.497953802,0.506319821,0.49996835,0.527770936,0.51988107,0,0,0,0,0,28.63126564,13,0,0.084438965,0.045651745,0.353344589,0.707987726,0.535499394,22.34578896,23.04351234,22.90405464,23.58409691,23.2503643,0.404541254,64.46173859,0.126660079,1.485600948,0.300349355,0.509959638,0.478712291,0.425145268,0.474120438,0.461562991,0.619113564,0.521458805,0.41316092,0.513316274,0.556315064,30.81244278,31.37691116,31.64134979,31.36676788,31.33878899,25.27404594,25.77417564,25.9591732,25.65467262,25.73605347,19.77996254,20.22026825,20.32262802,19.98467827,20.17894936,0,18.31968307,20.14416695,19.92654037,20.59527779,19.73255539,3.320862293,3.367520332,3.349812031,3.387731552,3.387384176,227.7769012,225.8740082,286.9263916,205.0032043,227.1710052,2177.716064,2180.814209,2841.042236,2032.171143,2382.4646,26.06851959,26.39147377,26.61739349,26.8437233,26.41595268,25.72582054,24.86128998,24.33562851,25.26137733,26.27752686,27.02846909,25.4254055,102.6132813,80.55619812,88.81636047,93.01490784,85.41138458,87.25071716,434.594574,471.8970337,547.2529907,595.1027222,641.3936157,20.33554459,22.08100128,25.60705566,27.84604073,30.01208305,14.51464844,14.64894772,15.82511711,13.60967541,14.10964966
LB202200000062,LBGE81FL,LB,2022,62,LB2022MIS,2113.815918,2238.515869,2107.575195,2497.07959,2671.280518,71.80342865,69.23310089,86.59152222,64.19685364,69.9732132,26.93845367,27.13152885,27.28302956,28.60524368,27.97909546,10.54249191,10.61849022,10.79483509,10.90993881,10.61848927,2,111.6318359,0.494583309,0.488951892,0.514143765,0.505296528,0.531397283,0,0,0,0,0,29.79496002,13,0,0.086895891,0.052513979,0.363331467,0.712937057,0.563706517,22.63903809,23.19605827,23.81111717,24.51461792,24.18725395,0.36630404,51.25926208,0.068697467,1.29254663,0.243839949,0.512420774,0.439542323,0.359500885,0.398466319,0.41861096,0.617789805,0.444993198,0.327898175,0.398691028,0.466303438,30.6378479,31.19661522,31.47096443,31.19648552,31.16354179,25.34535599,25.86649513,26.05303955,25.72543335,25.8334198,20.09535599,20.578125,20.67612839,20.2865448,20.54505157,0,18.3396225,19.2605896,20.33920097,20.42399216,20.39541245,3.310069561,3.376475811,3.359114647,3.392230988,3.392100811,237.6743622,233.7638855,290.8708191,217.7705688,237.3562012,2370.190186,2660.005859,3052.44043,2320.894775,2642.236328,26.30774307,26.81764793,26.98328781,27.09553719,26.77636147,25.98778915,24.93094063,24.54580688,25.42678833,26.44356728,26.93943024,25.70938301,40.49804688,385.3296509,396.0633545,379.1616821,400.5671082,410.537323,1561.432129,1695.454102,1966.196655,2138.113525,2304.429443,73.06251526,79.33367157,92.00225067,100.0465851,107.8288345,14.75568581,14.79586315,15.79296017,13.93613243,14.31543827
LB202200000063,LBGE81FL,LB,2022,63,LB2022MIS,922.2299805,1090.355103,1135.28833,1236.124512,1313.312256,69.55664063,68.28633118,86.4336853,61.71892929,68.1089859,26.14483261,25.94505882,26.27035522,27.33704185,27.4794445,10.91462708,11.04700565,11.28085995,11.43007851,11.04856777,2,138.8037109,0.506235182,0.5062778,0.513784051,0.495499462,0.545740247,0,0,0,0,0,26,13,0,0.081183113,0.043922696,0.41037631,0.72760427,0.559560418,22.19228363,22.99273872,23.25580215,23.82517052,23.88027191,0.244879887,42.09529877,0.059232533,1.213821173,0.160726964,0.518083036,0.452926069,0.390548229,0.450084001,0.441806555,0.641175389,0.467007279,0.367694914,0.477549881,0.510440886,30.5075531,31.10290909,31.40143204,31.13693619,31.07938385,25.02834129,25.5570755,25.73897552,25.40651131,25.53337669,19.59292603,20.05590248,20.12057304,19.70685768,20.03081703,0,18.23973465,20.04041672,20.24124908,20.31329918,20.28110123,3.311414957,3.365451336,3.325130224,3.367447853,3.383723974,230.3309174,229.8143311,287.4032593,207.8352814,230.4620209,2270.834473,2422.397217,2817.877686,2153.604736,2446.950439,26.44354248,26.84128952,27.0278511,27.16950607,26.79617119,26.17649078,25.27109909,24.64580536,25.59293938,26.77515793,27.4328022,25.84164429,81.21875,165.8856506,192.9178772,195.735733,198.2919617,201.8371582,1560.899658,1694.875977,1965.526245,2137.384521,2303.643799,73.06251526,79.33367157,92.0022583,100.0465927,107.8288498,14.68753433,14.93270302,15.91273403,13.76015568,14.30526924
LB202200000064,LBGE81FL,LB,2022,64,LB2022MIS,1039.787109,1044.015869,1230.613037,1124.218384,1306.031738,71.41506958,67.072258,83.02848816,66.35664368,69.53022003,27.47629929,26.64260483,26.57665062,27.82268906,27.87884521,10.52721405,10.59071255,10.82677937,10.98355007,10.59071159,2,125.8867188,0.481940925,0.487394422,0.492306262,0.493176371,0.535067499,0,0,0,0,0,29.53427696,13,0,0.079936549,0.047308192,0.400220811,0.719471157,0.570655525,23.09566879,22.97803879,23.43216324,24.09280396,24.26397705,0.010881664,40.23796082,0.064898238,1.059997439,0.217743665,0.513607025,0.43888101,0.346425325,0.374134332,0.407142818,0.617849469,0.440657377,0.311135322,0.366423637,0.444486529,30.66284752,31.22578239,31.52513123,31.27009583,31.19826508,25.37452316,25.90677261,26.08914948,25.75876808,25.87925339,20.13563347,20.63506889,20.69835091,20.2865448,20.60755157,0,18.7150383,19.31347275,20.28767395,20.36291695,20.64910698,3.325347185,3.398698092,3.379947901,3.40750885,3.412934065,237.4799042,227.9583435,280.6319275,226.1108398,237.3020477,2411.748779,2647.415283,3051.936768,2241.328613,2695.35498,26.28453636,26.80489349,26.89910316,26.98975945,26.79702568,25.8954277,24.90662575,24.56316566,25.4006443,26.50330544,26.75605011,25.72275925,66.47167969,140.7274017,154.094986,163.663559,150.1023712,166.7630615,1303.169067,1440.768555,1703.965576,1892.918457,2087.950439,60.98820496,67.42784882,79.74544525,88.58842468,97.71590424,14.77693558,14.48503017,15.53490448,14.19141006,14.33918858
LB202200000065,LBGE81FL,LB,2022,65,LB2022MIS,4535.798828,5139.055664,8008.685059,5326.772949,5612.47168,72.37316132,69.22706604,86.59024048,65.07335663,70.39459991,27.01127625,27.43484879,27.72398567,28.92026901,28.85255241,10.35166359,10.40037632,10.54087162,10.63340569,10.40037632,2,89.01171875,0.487992048,0.484841734,0.497992635,0.480283797,0.492872,0,0,0,0,0,39.01881409,13,0,0.085358255,0.053253789,0.345813274,0.698830247,0.557305813,22.8821907,23.33410263,24.08011818,24.67876816,24.68575859,0.985210299,96.21399689,0.21668981,1.32641542,0.425444096,0.449349314,0.337706685,0.249202475,0.280882895,0.319064379,0.490702659,0.304767728,0.191596448,0.2443064,0.31368193,30.7346077,31.2731781,31.53059959,31.25369072,31.23368073,25.53757286,26.05225754,26.2399025,25.9193573,26.01276016,20.38294411,20.87280083,20.98972893,20.62028313,20.83330536,0.102819562,18.75310516,19.23335266,20.43624878,20.43726921,20.51896477,3.311921358,3.382899284,3.377575159,3.404354811,3.397830009,239.6942291,234.1882019,292.4650269,221.5327759,239.1888733,2475.804688,2745.733154,3277.308594,2392.720947,2700.536865,26.26511765,26.82876778,26.97989464,27.05814362,26.77459335,25.88599205,24.80182266,24.51258278,25.32684326,26.31371117,26.73026085,25.71719551,28.62402344,687.6083374,887.4404907,1178.338257,832.1808472,838.3968506,1511.849609,1646.589478,1915.928467,2091.170898,2263.068115,70.73061371,77.03430939,89.63510132,97.83367157,105.8757401,14.74754333,14.70024109,15.73899555,14.00750732,14.28276157
LB202200000066,LBGE81FL,LB,2022,66,LB2022MIS,1798.093018,2028.753662,1882.647705,2314.473389,2627.210938,73.49744415,70.43582916,90.24449921,65.68563843,71.34483337,27.60762405,27.18212509,26.87755394,28.69321251,28.69777489,9.513151169,9.513151169,9.513151169,9.513151169,9.513151169,2,11.91503906,0.372823477,0.373657554,0.352326781,0.363330156,0.379343808,0,0,0,0,0,36.33695221,13,0,0.086176753,0.057843395,0.394469827,0.670520723,0.553955674,23.21472931,23.50546074,23.67008591,24.92701149,25.09412956,2.056578398,346.9489136,1.59103775,1.803744435,0.842615783,0.456191719,0.348058999,0.241383642,0.23734194,0.295848608,0.502379,0.31644839,0.182300135,0.189898327,0.280432761,30.87743187,31.37184715,31.56038857,31.25600433,31.30049324,26.1021862,26.59660149,26.7851429,26.48075867,26.52524567,21.3642807,21.85869408,22.0472374,21.74285316,21.78734016,0.00194097,18.82183266,19.82879639,20.46261597,21.16081047,21.49048424,3.289482117,3.371614695,3.3924191,3.394444466,3.383897543,241.7685394,237.4824829,306.1471558,222.9662476,241.4236145,2824.596191,3285.547852,4155.332031,2479.457275,2529.067871,26.26530075,26.91469193,27.18833733,27.25629807,26.91919518,25.72670174,24.71554375,24.55698776,25.20168877,26.12256622,26.27726936,25.92333603,11.98828125,342.0775146,358.9498901,346.8807068,371.2744446,403.7644653,1503.521362,1632.572632,1893.273804,2058.814697,2218.962158,70.55657196,76.61263275,88.84670258,96.61512756,104.130455,14.68181705,14.73907661,15.85700321,14.03952122,14.16043091
LB202200000067,LBGE81FL,LB,2022,67,LB2022MIS,4029.506592,3069.385742,4101.713867,3429.545654,2903.807617,74.04294586,71.39394379,90.06596375,64.73886108,71.79489136,27.83820915,26.92484665,27.11496925,28.39701462,28.08733559,9.907682419,9.907682419,9.907682419,9.907682419,9.907682419,2,13.01269722,0.467615873,0.456763923,0.469512194,0.467801511,0.487379879,0,0,0,0,0,33.62231064,13,0,0.094011419,0.063858725,0.378594965,0.690951109,0.563437879,23.38004494,23.50141716,23.75775146,24.54518127,24.77007484,1.032334805,303.8745728,0.72032851,1.639426231,0.692379832,0.432010531,0.318106323,0.231777906,0.23494117,0.283820271,0.457828701,0.279039681,0.171400607,0.187022403,0.264047563,30.91701508,31.40500641,31.5997982,31.2972374,31.34302711,25.94550133,26.43349457,26.62828445,26.32572365,26.37151337,21.00933266,21.49732399,21.69211578,21.38955307,21.4353447,0.744934499,18.92188072,20.07798576,20.40053177,20.69334793,21.4528141,3.296166182,3.370052099,3.392766237,3.411111116,3.384158134,244.0578613,240.6013184,305.5727539,220.8314362,242.965271,2649.73999,3134.852295,3997.549072,2442.515381,2545.725098,26.22010803,26.8777256,27.1562767,27.2313385,26.92014122,25.7838726,24.76300621,24.61714554,25.27982712,26.10713959,26.45746422,25.98185921,33.18066406,572.008667,543.0701904,617.0257568,550.1478882,446.2733765,1259.035278,1367.454834,1586.229858,1725.369751,1860.061035,58.8694191,63.93885422,74.16824341,80.6740799,86.9719162,14.70688629,14.7974968,15.88100529,13.89737701,14.1844759
